_,USPS,ST,NAME,ZCTA5,LAT,LON
11679,Tasmania,TAS,PUNCHBOWL,7249,-41.472435,147.157786
11680,Tasmania,TAS,SANDHILL,7249,-41.472435,147.157786
11681,Tasmania,TAS,SOUTH LAUNCESTON,7249,-41.472435,147.157786
11682,Tasmania,TAS,YOUNGTOWN,7249,-41.472435,147.157786
11683,Tasmania,TAS,BLACKSTONE HEIGHTS,7250,-41.432254,147.077589
11684,Tasmania,TAS,EAST LAUNCESTON,7250,-41.432254,147.077589
11685,Tasmania,TAS,ELPHIN,7250,-41.432254,147.077589
11686,Tasmania,TAS,LAUNCESTON,7250,-41.432254,147.077589
11687,Tasmania,TAS,NEWSTEAD,7250,-41.432254,147.077589
11688,Tasmania,TAS,NORWOOD,7250,-41.432254,147.077589
11689,Tasmania,TAS,NORWOOD AVENUE PO,7250,-41.432254,147.077589
11690,Tasmania,TAS,PROSPECT,7250,-41.432254,147.077589
11691,Tasmania,TAS,PROSPECT VALE,7250,-41.432254,147.077589
11692,Tasmania,TAS,RAVENSWOOD,7250,-41.432254,147.077589
11693,Tasmania,TAS,RIVERSIDE,7250,-41.432254,147.077589
11694,Tasmania,TAS,ST LEONARDS,7250,-41.432254,147.077589
11695,Tasmania,TAS,SUMMERHILL,7250,-41.432254,147.077589
11696,Tasmania,TAS,TRAVELLERS REST,7250,-41.432254,147.077589
11697,Tasmania,TAS,TREVALLYN,7250,-41.432254,147.077589
11698,Tasmania,TAS,WAVERLEY,7250,-41.432254,147.077589
11699,Tasmania,TAS,WEST LAUNCESTON,7250,-41.432254,147.077589
11700,Tasmania,TAS,BEECHFORD,7252,-41.148031,146.99252
11701,Tasmania,TAS,DILSTON,7252,-41.148031,146.99252
11702,Tasmania,TAS,HILLWOOD,7252,-41.148031,146.99252
11703,Tasmania,TAS,LEFROY,7252,-41.148031,146.99252
11704,Tasmania,TAS,LULWORTH,7252,-41.148031,146.99252
11705,Tasmania,TAS,MOUNT DIRECTION,7252,-41.148031,146.99252
11706,Tasmania,TAS,PIPERS RIVER,7252,-41.148031,146.99252
11707,Tasmania,TAS,STONY HEAD,7252,-41.148031,146.99252
11708,Tasmania,TAS,SWAN BAY,7252,-41.148031,146.99252
11709,Tasmania,TAS,WEYMOUTH,7252,-41.148031,146.99252
11710,Tasmania,TAS,WINDERMERE,7252,-41.148031,146.99252
11711,Tasmania,TAS,BELL BAY,7253,-41.117415,146.83066
11712,Tasmania,TAS,GEORGE TOWN,7253,-41.117415,146.83066
11713,Tasmania,TAS,LONG REACH,7253,-41.117415,146.83066
11714,Tasmania,TAS,LOW HEAD,7253,-41.117415,146.83066
11715,Tasmania,TAS,BELLINGHAM,7254,-41.13407,147.198018
11716,Tasmania,TAS,GOLCONDA,7254,-41.13407,147.198018
11717,Tasmania,TAS,LEBRINA,7254,-41.13407,147.198018
11718,Tasmania,TAS,PIPERS BROOK,7254,-41.13407,147.198018
11719,Tasmania,TAS,RETREAT,7254,-41.13407,147.198018
11720,Tasmania,TAS,TUNNEL,7254,-41.13407,147.198018
11721,Tasmania,TAS,WYENA,7254,-41.13407,147.198018
11722,Tasmania,TAS,BLUE ROCKS,7255,-39.949379,148.329247
11723,Tasmania,TAS,EMITA,7255,-39.949379,148.329247
11724,Tasmania,TAS,KILLIECRANKIE,7255,-39.949379,148.329247
11725,Tasmania,TAS,LACKRANA,7255,-39.949379,148.329247
11726,Tasmania,TAS,LADY BARRON,7255,-39.949379,148.329247
11727,Tasmania,TAS,LEEKA,7255,-39.949379,148.329247
11728,Tasmania,TAS,LOCCOTA,7255,-39.949379,148.329247
11729,Tasmania,TAS,LUGHRATA,7255,-39.949379,148.329247
11730,Tasmania,TAS,MEMANA,7255,-39.949379,148.329247
11731,Tasmania,TAS,PALANA,7255,-39.949379,148.329247
11732,Tasmania,TAS,RANGA,7255,-39.949379,148.329247
11733,Tasmania,TAS,STRZELECKI,7255,-39.949379,148.329247
11734,Tasmania,TAS,WHITEMARK,7255,-39.949379,148.329247
11735,Tasmania,TAS,WINGAROO,7255,-39.949379,148.329247
11736,Tasmania,TAS,BUNGAREE,7256,-39.830946,144.159775
11737,Tasmania,TAS,CURRIE,7256,-39.830946,144.159775
11738,Tasmania,TAS,EGG LAGOON,7256,-39.830946,144.159775
11739,Tasmania,TAS,GRASSY,7256,-39.830946,144.159775
11740,Tasmania,TAS,LOORANA,7256,-39.830946,144.159775
11741,Tasmania,TAS,LYMWOOD,7256,-39.830946,144.159775
11742,Tasmania,TAS,NARACOOPA,7256,-39.830946,144.159775
11743,Tasmania,TAS,NUGARA,7256,-39.830946,144.159775
11744,Tasmania,TAS,PEARSHAPE,7256,-39.830946,144.159775
11745,Tasmania,TAS,PEGARAH,7256,-39.830946,144.159775
11746,Tasmania,TAS,REEKARA,7256,-39.830946,144.159775
11747,Tasmania,TAS,SEA ELEPHANT,7256,-39.830946,144.159775
11748,Tasmania,TAS,SURPRISE BAY,7256,-39.830946,144.159775
11749,Tasmania,TAS,WICKHAM,7256,-39.830946,144.159775
11750,Tasmania,TAS,YAMBACOONA,7256,-39.830946,144.159775
11751,Tasmania,TAS,YARRA CREEK,7256,-39.830946,144.159775
11752,Tasmania,TAS,CAPE BARREN ISLAND,7257,-40.505978,148.338962
11753,Tasmania,TAS,BREADALBANE,7258,-41.499942,147.209446
11754,Tasmania,TAS,RELBIA,7258,-41.499942,147.209446
11755,Tasmania,TAS,WHITE HILLS,7258,-41.499942,147.209446
11756,Tasmania,TAS,MYRTLE BANK,7259,-41.358817,147.357686
11757,Tasmania,TAS,NUNAMARA,7259,-41.358817,147.357686
11758,Tasmania,TAS,PATERSONIA,7259,-41.358817,147.357686
11759,Tasmania,TAS,TARGA,7259,-41.358817,147.357686
11760,Tasmania,TAS,TAYENE,7259,-41.358817,147.357686
11761,Tasmania,TAS,BLUMONT,7260,-41.158791,147.502082
11762,Tasmania,TAS,CUCKOO,7260,-41.158791,147.502082
11763,Tasmania,TAS,FORESTER,7260,-41.158791,147.502082
11764,Tasmania,TAS,JETSONVILLE,7260,-41.158791,147.502082
11765,Tasmania,TAS,KAMONA,7260,-41.158791,147.502082
11766,Tasmania,TAS,LIETINNA,7260,-41.158791,147.502082
11767,Tasmania,TAS,LISLE,7260,-41.158791,147.502082
11768,Tasmania,TAS,NABOWLA,7260,-41.158791,147.502082
11485,Tasmania,TAS,NORTH SCOTTSDALE,7260,-41.158791,147.502082
11486,Tasmania,TAS,SCOTTSDALE,7260,-41.158791,147.502082
11487,Tasmania,TAS,SOUTH SPRINGFIELD,7260,-41.158791,147.502082
11488,Tasmania,TAS,SPRINGFIELD,7260,-41.158791,147.502082
11489,Tasmania,TAS,TONGANAH,7260,-41.158791,147.502082
11490,Tasmania,TAS,TULENDEENA,7260,-41.158791,147.502082
11491,Tasmania,TAS,WEST SCOTTSDALE,7260,-41.158791,147.502082
11492,Tasmania,TAS,BRANXHOLM,7261,-41.12694,147.567819
11493,Tasmania,TAS,WARRENTINNA,7261,-41.12694,147.567819
11494,Tasmania,TAS,BRIDPORT,7262,-40.801511,147.630044
11495,Tasmania,TAS,TOMAHAWK,7262,-40.801511,147.630044
11496,Tasmania,TAS,WATERHOUSE,7262,-40.801511,147.630044
11497,Tasmania,TAS,ALBERTON,7263,-41.308785,147.702655
11498,Tasmania,TAS,LEGERWOOD,7263,-41.308785,147.702655
11499,Tasmania,TAS,RINGAROOMA,7263,-41.308785,147.702655
11500,Tasmania,TAS,TALAWA,7263,-41.308785,147.702655
11501,Tasmania,TAS,TRENAH,7263,-41.308785,147.702655
20990,Tasmania,TAS,ANSONS BAY,7264,-41.08241309,148.1887585
11502,Tasmania,TAS,BOOBYALLA,7264,-41.015197,148.026137
11503,Tasmania,TAS,CAPE PORTLAND,7264,-41.015197,148.026137
11504,Tasmania,TAS,DERBY,7264,-41.015197,148.026137
11505,Tasmania,TAS,EDDYSTONE,7264,-41.015197,148.026137
11506,Tasmania,TAS,EDDYSTONE POINT,7264,-41.015197,148.026137
11507,Tasmania,TAS,GLADSTONE,7264,-41.015197,148.026137
11508,Tasmania,TAS,HERRICK,7264,-41.015197,148.026137
11509,Tasmania,TAS,MOORINA,7264,-41.015197,148.026137
20991,Tasmania,TAS,MOUNT WILLIAM,7264,-40.96643115,148.2737423
11510,Tasmania,TAS,MUSSELROE BAY,7264,-41.015197,148.026137
11511,Tasmania,TAS,PIONEER,7264,-41.015197,148.026137
11512,Tasmania,TAS,RUSHY LAGOON,7264,-41.015197,148.026137
11513,Tasmania,TAS,SOUTH MOUNT CAMERON,7264,-41.015197,148.026137
11514,Tasmania,TAS,TELITA,7264,-41.015197,148.026137
11515,Tasmania,TAS,WELDBOROUGH,7264,-41.015197,148.026137
11516,Tasmania,TAS,BANCA,7265,-41.08106,147.823431
11517,Tasmania,TAS,WINNALEAH,7265,-41.08106,147.823431
11518,Tasmania,TAS,BANGOR,7267,-41.264912,147.086396
11519,Tasmania,TAS,KAROOLA,7267,-41.264912,147.086396
11520,Tasmania,TAS,LALLA,7267,-41.264912,147.086396
11521,Tasmania,TAS,LOWER TURNERS MARSH,7267,-41.264912,147.086396
11522,Tasmania,TAS,TURNERS MARSH,7267,-41.264912,147.086396
11523,Tasmania,TAS,LILYDALE,7268,-41.333887,147.152757
11524,Tasmania,TAS,NORTH LILYDALE,7268,-41.333887,147.152757
11525,Tasmania,TAS,UNDERWOOD,7268,-41.333887,147.152757
11526,Tasmania,TAS,BADGER HEAD,7270,-41.177924,146.783947
11527,Tasmania,TAS,BEACONSFIELD,7270,-41.177924,146.783947
11528,Tasmania,TAS,BEAUTY POINT,7270,-41.177924,146.783947
11529,Tasmania,TAS,CLARENCE POINT,7270,-41.177924,146.783947
11530,Tasmania,TAS,FLOWERY GULLY,7270,-41.177924,146.783947
11531,Tasmania,TAS,GREENS BEACH,7270,-41.177924,146.783947
11532,Tasmania,TAS,ILFRAVILLE,7270,-41.177924,146.783947
11533,Tasmania,TAS,KAYENA,7270,-41.177924,146.783947
11534,Tasmania,TAS,KELSO,7270,-41.177924,146.783947
11535,Tasmania,TAS,ROWELLA,7270,-41.177924,146.783947
11536,Tasmania,TAS,SIDMOUTH,7270,-41.177924,146.783947
11537,Tasmania,TAS,YORK TOWN,7270,-41.177924,146.783947
11538,Tasmania,TAS,BLACKWALL,7275,-41.319891,146.835317
11539,Tasmania,TAS,DEVIOT,7275,-41.319891,146.835317
11540,Tasmania,TAS,EXETER,7275,-41.319891,146.835317
11541,Tasmania,TAS,FRANKFORD,7275,-41.319891,146.835317
11542,Tasmania,TAS,GLENGARRY,7275,-41.319891,146.835317
11543,Tasmania,TAS,HOLWELL,7275,-41.319891,146.835317
11544,Tasmania,TAS,LANENA,7275,-41.319891,146.835317
11545,Tasmania,TAS,LOIRA,7275,-41.319891,146.835317
11546,Tasmania,TAS,NOTLEY HILLS,7275,-41.319891,146.835317
11547,Tasmania,TAS,ROBIGANA,7275,-41.319891,146.835317
11548,Tasmania,TAS,SWAN POINT,7275,-41.319891,146.835317
11549,Tasmania,TAS,WINKLEIGH,7275,-41.319891,146.835317
11550,Tasmania,TAS,GRAVELLY BEACH,7276,-41.293081,146.972023
11551,Tasmania,TAS,BRIDGENORTH,7277,-41.366416,146.996977
11552,Tasmania,TAS,GRINDELWALD,7277,-41.366416,146.996977
11553,Tasmania,TAS,LEGANA,7277,-41.366416,146.996977
11554,Tasmania,TAS,ROSEVEARS,7277,-41.366416,146.996977
11555,Tasmania,TAS,HADSPEN,7290,-41.512507,147.068603
11556,Tasmania,TAS,CARRICK,7291,-41.530631,147.013597
11557,Tasmania,TAS,HAGLEY,7292,-41.472098,146.944728
11558,Tasmania,TAS,QUAMBY BEND,7292,-41.472098,146.944728
11559,Tasmania,TAS,ROSEVALE,7292,-41.472098,146.944728
11560,Tasmania,TAS,SELBOURNE,7292,-41.472098,146.944728
11561,Tasmania,TAS,WESTWOOD,7292,-41.472098,146.944728
11562,Tasmania,TAS,DEVON HILLS,7300,-41.616219,147.223173
11563,Tasmania,TAS,PERTH,7300,-41.616219,147.223173
24010,Tasmania,TAS,PERTH,7300,-41.60851514,147.2076253
11564,Tasmania,TAS,POWRANNA,7300,-41.616219,147.223173
11565,Tasmania,TAS,BISHOPSBOURNE,7301,-41.600123,147.046481
11566,Tasmania,TAS,BLACKWOOD CREEK,7301,-41.600123,147.046481
11567,Tasmania,TAS,LIFFEY,7301,-41.600123,147.046481
11568,Tasmania,TAS,LONGFORD,7301,-41.600123,147.046481
11569,Tasmania,TAS,TOIBERRY,7301,-41.600123,147.046481
11570,Tasmania,TAS,BRACKNELL,7302,-41.70457,146.988293
11571,Tasmania,TAS,CRESSY,7302,-41.70457,146.988293
11572,Tasmania,TAS,POATINA,7302,-41.70457,146.988293
11573,Tasmania,TAS,BIRRALEE,7303,-41.594913,146.815084
11574,Tasmania,TAS,CLUAN,7303,-41.594913,146.815084
11575,Tasmania,TAS,EXTON,7303,-41.594913,146.815084
11576,Tasmania,TAS,OAKS,7303,-41.594913,146.815084
11577,Tasmania,TAS,OSMASTON,7303,-41.594913,146.815084
11578,Tasmania,TAS,WESTBURY,7303,-41.594913,146.815084
11579,Tasmania,TAS,WHITEMORE,7303,-41.594913,146.815084
11580,Tasmania,TAS,BRANDUM,7304,-41.710417,146.165998
11581,Tasmania,TAS,BREONA,7304,-41.710417,146.165998
11582,Tasmania,TAS,CAVESIDE,7304,-41.710417,146.165998
11583,Tasmania,TAS,CENTRAL PLATEAU,7304,-41.710417,146.165998
11584,Tasmania,TAS,CHUDLEIGH,7304,-41.710417,146.165998
11585,Tasmania,TAS,DAIRY PLAINS,7304,-41.710417,146.165998
11586,Tasmania,TAS,DELORAINE,7304,-41.710417,146.165998
11587,Tasmania,TAS,DOCTORS POINT,7304,-41.710417,146.165998
11588,Tasmania,TAS,DUNORLAN,7304,-41.710417,146.165998
11589,Tasmania,TAS,ELIZABETH TOWN,7304,-41.710417,146.165998
11590,Tasmania,TAS,GOLDEN VALLEY,7304,-41.710417,146.165998
11591,Tasmania,TAS,JACKEYS MARSH,7304,-41.710417,146.165998
11592,Tasmania,TAS,KIMBERLEY,7304,-41.710417,146.165998
11593,Tasmania,TAS,LIENA,7304,-41.710417,146.165998
11594,Tasmania,TAS,MAYBERRY,7304,-41.710417,146.165998
11595,Tasmania,TAS,MEANDER,7304,-41.710417,146.165998
11596,Tasmania,TAS,MERSEY FOREST,7304,-41.710417,146.165998
11597,Tasmania,TAS,MOLE CREEK,7304,-41.710417,146.165998
11598,Tasmania,TAS,MOLTEMA,7304,-41.710417,146.165998
11599,Tasmania,TAS,MONTANA,7304,-41.710417,146.165998
11600,Tasmania,TAS,NEEDLES,7304,-41.710417,146.165998
11601,Tasmania,TAS,PARKHAM,7304,-41.710417,146.165998
11602,Tasmania,TAS,QUAMBY BROOK,7304,-41.710417,146.165998
11603,Tasmania,TAS,RED HILLS,7304,-41.710417,146.165998
11604,Tasmania,TAS,REEDY MARSH,7304,-41.710417,146.165998
11605,Tasmania,TAS,REYNOLDS NECK,7304,-41.710417,146.165998
20992,Tasmania,TAS,WALLS OF JERUSALEM,7304,-41.90160572,146.25261
11606,Tasmania,TAS,WEEGENA,7304,-41.710417,146.165998
11607,Tasmania,TAS,WEETAH,7304,-41.710417,146.165998
11608,Tasmania,TAS,WESTERN CREEK,7304,-41.710417,146.165998
11609,Tasmania,TAS,MERSEYLEA,7305,-41.352322,146.412127
11610,Tasmania,TAS,RAILTON,7305,-41.352322,146.412127
11611,Tasmania,TAS,SUNNYSIDE,7305,-41.352322,146.412127
11612,Tasmania,TAS,ACACIA HILLS,7306,-41.465311,146.193428
11613,Tasmania,TAS,BARRINGTON,7306,-41.465311,146.193428
11614,Tasmania,TAS,BEULAH,7306,-41.465311,146.193428
11615,Tasmania,TAS,CETHANA,7306,-41.465311,146.193428
11616,Tasmania,TAS,CLAUDE ROAD,7306,-41.465311,146.193428
11617,Tasmania,TAS,CRADLE MOUNTAIN,7306,-41.465311,146.193428
11618,Tasmania,TAS,GOWRIE PARK,7306,-41.465311,146.193428
11619,Tasmania,TAS,LORINNA,7306,-41.465311,146.193428
11620,Tasmania,TAS,LOWER BARRINGTON,7306,-41.465311,146.193428
11621,Tasmania,TAS,LOWER BEULAH,7306,-41.465311,146.193428
11622,Tasmania,TAS,MIDDLESEX,7306,-41.465311,146.193428
20993,Tasmania,TAS,MOUNT ROLAND,7306,-41.50002926,146.2497639
11623,Tasmania,TAS,NOOK,7306,-41.465311,146.193428
11624,Tasmania,TAS,NOWHERE ELSE,7306,-41.465311,146.193428
11625,Tasmania,TAS,PARADISE,7306,-41.465311,146.193428
11626,Tasmania,TAS,PROMISED LAND,7306,-41.465311,146.193428
11342,Tasmania,TAS,ROLAND,7306,-41.465311,146.193428
11343,Tasmania,TAS,SHEFFIELD,7306,-41.465311,146.193428
11344,Tasmania,TAS,STAVERTON,7306,-41.465311,146.193428
11345,Tasmania,TAS,STOODLEY,7306,-41.465311,146.193428
11346,Tasmania,TAS,WEST KENTISH,7306,-41.465311,146.193428
11347,Tasmania,TAS,BAKERS BEACH,7307,-41.210495,146.57356
11348,Tasmania,TAS,HARFORD,7307,-41.210495,146.57356
11349,Tasmania,TAS,HAWLEY BEACH,7307,-41.210495,146.57356
11350,Tasmania,TAS,LATROBE,7307,-41.210495,146.57356
11351,Tasmania,TAS,MORIARTY,7307,-41.210495,146.57356
11352,Tasmania,TAS,NORTHDOWN,7307,-41.210495,146.57356
11353,Tasmania,TAS,PORT SORELL,7307,-41.210495,146.57356
11354,Tasmania,TAS,SASSAFRAS,7307,-41.210495,146.57356
11355,Tasmania,TAS,SHEARWATER,7307,-41.210495,146.57356
11356,Tasmania,TAS,SQUEAKING POINT,7307,-41.210495,146.57356
11357,Tasmania,TAS,THIRLSTANE,7307,-41.210495,146.57356
11358,Tasmania,TAS,WESLEY VALE,7307,-41.210495,146.57356
11359,Tasmania,TAS,ABERDEEN,7310,-41.237355,146.239406
11360,Tasmania,TAS,AMBLESIDE,7310,-41.237355,146.239406
11361,Tasmania,TAS,DEVONPORT,7310,-41.237355,146.239406
11362,Tasmania,TAS,DON,7310,-41.237355,146.239406
11363,Tasmania,TAS,EAST DEVONPORT,7310,-41.237355,146.239406
11364,Tasmania,TAS,ERRIBA,7310,-41.237355,146.239406
11365,Tasmania,TAS,EUGENANA,7310,-41.237355,146.239406
11366,Tasmania,TAS,FORTH,7310,-41.237355,146.239406
11367,Tasmania,TAS,FORTHSIDE,7310,-41.237355,146.239406
11368,Tasmania,TAS,KINDRED,7310,-41.237355,146.239406
11369,Tasmania,TAS,LILLICO,7310,-41.237355,146.239406
11370,Tasmania,TAS,LOWER WILMOT,7310,-41.237355,146.239406
11371,Tasmania,TAS,MELROSE,7310,-41.237355,146.239406
11372,Tasmania,TAS,MIANDETTA,7310,-41.237355,146.239406
11373,Tasmania,TAS,MOINA,7310,-41.237355,146.239406
11374,Tasmania,TAS,PALOONA,7310,-41.237355,146.239406
11375,Tasmania,TAS,QUOIBA,7310,-41.237355,146.239406
11376,Tasmania,TAS,SOUTH SPREYTON,7310,-41.237355,146.239406
11377,Tasmania,TAS,SPREYTON,7310,-41.237355,146.239406
11378,Tasmania,TAS,STONY RISE,7310,-41.237355,146.239406
11379,Tasmania,TAS,TARLETON,7310,-41.237355,146.239406
11380,Tasmania,TAS,TUGRAH,7310,-41.237355,146.239406
11381,Tasmania,TAS,WEST DEVONPORT,7310,-41.237355,146.239406
11382,Tasmania,TAS,WILMOT,7310,-41.237355,146.239406
11383,Tasmania,TAS,ABBOTSHAM,7315,-41.303174,146.072407
11384,Tasmania,TAS,CASTRA,7315,-41.303174,146.072407
11385,Tasmania,TAS,GAWLER,7315,-41.303174,146.072407
11386,Tasmania,TAS,GUNNS PLAINS,7315,-41.303174,146.072407
11387,Tasmania,TAS,LEITH,7315,-41.303174,146.072407
11388,Tasmania,TAS,LOONGANA,7315,-41.303174,146.072407
11389,Tasmania,TAS,NIETTA,7315,-41.303174,146.072407
11390,Tasmania,TAS,NORTH MOTTON,7315,-41.303174,146.072407
11391,Tasmania,TAS,PRESTON,7315,-41.303174,146.072407
11392,Tasmania,TAS,SOUTH NIETTA,7315,-41.303174,146.072407
11393,Tasmania,TAS,SOUTH PRESTON,7315,-41.303174,146.072407
11394,Tasmania,TAS,SPALFORD,7315,-41.303174,146.072407
11395,Tasmania,TAS,SPRENT,7315,-41.303174,146.072407
11396,Tasmania,TAS,TURNERS BEACH,7315,-41.303174,146.072407
11397,Tasmania,TAS,ULVERSTONE,7315,-41.303174,146.072407
11398,Tasmania,TAS,UPPER CASTRA,7315,-41.303174,146.072407
11399,Tasmania,TAS,WEST ULVERSTONE,7315,-41.303174,146.072407
11400,Tasmania,TAS,CAMENA,7316,-41.269708,145.931776
11401,Tasmania,TAS,CUPRONA,7316,-41.269708,145.931776
11402,Tasmania,TAS,HEYBRIDGE,7316,-41.269708,145.931776
11403,Tasmania,TAS,HOWTH,7316,-41.269708,145.931776
11404,Tasmania,TAS,LOYETEA,7316,-41.269708,145.931776
11405,Tasmania,TAS,PENGUIN,7316,-41.269708,145.931776
11406,Tasmania,TAS,PRESERVATION BAY,7316,-41.269708,145.931776
11407,Tasmania,TAS,RIANA,7316,-41.269708,145.931776
11408,Tasmania,TAS,SOUTH RIANA,7316,-41.269708,145.931776
11409,Tasmania,TAS,SULPHUR CREEK,7316,-41.269708,145.931776
11410,Tasmania,TAS,WEST PINE,7316,-41.269708,145.931776
11411,Tasmania,TAS,ACTON,7320,-41.08422,145.862079
11412,Tasmania,TAS,BROOKLYN,7320,-41.08422,145.862079
11413,Tasmania,TAS,BURNIE,7320,-41.08422,145.862079
11414,Tasmania,TAS,CAMDALE,7320,-41.08422,145.862079
11415,Tasmania,TAS,COOEE,7320,-41.08422,145.862079
11416,Tasmania,TAS,DOWNLANDS,7320,-41.08422,145.862079
11417,Tasmania,TAS,EMU HEIGHTS,7320,-41.08422,145.862079
11418,Tasmania,TAS,HAVENVIEW,7320,-41.08422,145.862079
11419,Tasmania,TAS,HILLCREST,7320,-41.08422,145.862079
11420,Tasmania,TAS,MONTELLO,7320,-41.08422,145.862079
11421,Tasmania,TAS,OCEAN VISTA,7320,-41.08422,145.862079
11422,Tasmania,TAS,PARK GROVE,7320,-41.08422,145.862079
11423,Tasmania,TAS,PARKLANDS,7320,-41.08422,145.862079
11424,Tasmania,TAS,ROMAINE,7320,-41.08422,145.862079
11425,Tasmania,TAS,ROUND HILL,7320,-41.08422,145.862079
11426,Tasmania,TAS,SHOREWELL PARK,7320,-41.08422,145.862079
11427,Tasmania,TAS,SOUTH BURNIE,7320,-41.08422,145.862079
11428,Tasmania,TAS,UPPER BURNIE,7320,-41.08422,145.862079
11429,Tasmania,TAS,WIVENHOE,7320,-41.08422,145.862079
11430,Tasmania,TAS,BLACK RIVER,7321,-41.456389,145.503726
11431,Tasmania,TAS,BOAT HARBOUR,7321,-41.456389,145.503726
11432,Tasmania,TAS,BOAT HARBOUR BEACH,7321,-41.456389,145.503726
11433,Tasmania,TAS,CHASM CREEK,7321,-41.456389,145.503726
11434,Tasmania,TAS,CORINNA,7321,-41.456389,145.503726
11435,Tasmania,TAS,COWRIE POINT,7321,-41.456389,145.503726
11436,Tasmania,TAS,CRAYFISH CREEK,7321,-41.456389,145.503726
11437,Tasmania,TAS,DETENTION,7321,-41.456389,145.503726
11438,Tasmania,TAS,EAST CAM,7321,-41.456389,145.503726
11439,Tasmania,TAS,EAST RIDGLEY,7321,-41.456389,145.503726
11440,Tasmania,TAS,EDGCUMBE BEACH,7321,-41.456389,145.503726
11441,Tasmania,TAS,GUILDFORD,7321,-41.456389,145.503726
11442,Tasmania,TAS,HAMPSHIRE,7321,-41.456389,145.503726
11443,Tasmania,TAS,HELLYER,7321,-41.456389,145.503726
11444,Tasmania,TAS,HIGHCLERE,7321,-41.456389,145.503726
11445,Tasmania,TAS,LUINA,7321,-41.456389,145.503726
11446,Tasmania,TAS,MAWBANNA,7321,-41.456389,145.503726
11447,Tasmania,TAS,MONTUMANA,7321,-41.456389,145.503726
11448,Tasmania,TAS,MOOREVILLE,7321,-41.456389,145.503726
11449,Tasmania,TAS,NATONE,7321,-41.456389,145.503726
11450,Tasmania,TAS,PARRAWE,7321,-41.456389,145.503726
11451,Tasmania,TAS,PORT LATTA,7321,-41.456389,145.503726
11452,Tasmania,TAS,RIDGLEY,7321,-41.456389,145.503726
11453,Tasmania,TAS,ROCKY CAPE,7321,-41.456389,145.503726
